estado,tipo,direcciÃ�,x,y,longitude,latitude
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Miracruz   23,    05 - Dr",583350.810000000055879,4797131.509999999776483,-1.97200761638291,43.3224061142821
VUT_Favorable,Viviendas de uso turÃ­stico,"Miracruz   26,    02 - A",583223.219999999972060,4797101.790000000037253,-1.97358548186897,43.3221526724106
VUT_Favorable,Viviendas de uso turÃ­stico,"Miracruz   27,    03 - Iz",583368.780000000027940,4797131.719999999739230,-1.97178598972992,43.3224060129281
VUT_Favorable,Viviendas de uso turÃ­stico,"Miracruz   28.B,    03 - Iz",583246.689999999944121,4797108.570000000298023,-1.97329503761077,43.3222111158756
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Miracruz   32,    05",583286.180000000051223,4797113.169999999925494,-1.97280737529744,43.3222481576669
VUT_Tramitacion,Viviendas de uso turÃ­stico,Miramar    5,582369.989999999990687,4796757.820000000298023,-1.98415856716865,43.3191497960696
VUT_Favorable,Viviendas de uso turÃ­stico,"Misericordia    4,    01 - C",583155.959999999962747,4797059.330000000074506,-1.97442131800646,43.3217778398457
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Moraza    1.B,    06 - A",582678.969999999972060,4796261.200000000186265,-1.98042337737973,43.3146447419428
VUT_Favorable,Viviendas de uso turÃ­stico,"Moraza    5,    01 - Dr",582667.560000000055879,4796255.030000000260770,-1.9805649894651,43.3145904464789
VUT_Favorable,Viviendas de uso turÃ­stico,"Moraza   11,    01 - Dr",582610.780000000027940,4796224.750000000000000,-1.98126963137537,43.3143240686364
VUT_Favorable,Viviendas de uso turÃ­stico,"Moraza   11,    01 - Iz",582610.780000000027940,4796224.750000000000000,-1.98126963137537,43.3143240686364
VUT_Favorable,Viviendas de uso turÃ­stico,"Moraza   12,    01 - Dr",582607.109999999986030,4796239.150000000372529,-1.98131271590649,43.3144541173069
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Moraza   13,    -1",582603.520000000018626,4796220.969999999739230,-1.98135971402086,43.3142908339565
VUT_Favorable,Viviendas de uso turÃ­stico,"Moraza   13,    02 - Dr",582603.520000000018626,4796220.969999999739230,-1.98135971402086,43.3142908339565
VUT_Favorable,Viviendas de uso turÃ­stico,"Moraza   14,    05 - Iz",582595.829999999958090,4796233.219999999739230,-1.98145268781125,43.3144019672132
VUT_Favorable,Viviendas de uso turÃ­stico,"Moraza   18,    05 - Iz",582580.500000000000000,4796224.980000000447035,-1.98164294240103,43.3143294642654
VUT_Favorable,Viviendas de uso turÃ­stico,"Muelle,Ps del    3,    01 - Iz",582033.650000000023283,4797250.160000000149012,-1.98823233955836,43.3236191819243
VUT_Favorable,Viviendas de uso turÃ­stico,"Muelle,Ps del   32,    01  (1Âº Izda.)",581735.530000000027940,4797168.709999999962747,-1.99192078958913,43.322918336452
VUT_Favorable,Viviendas de uso turÃ­stico,"Nafarroa Beherea,Pz    4,    02 - A",583338.959999999962747,4797247.139999999664724,-1.97213619081119,43.3234484594301
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Nafarroa Beherea,Pz    5,    01 - C",583326.099999999976717,4797234.559999999590218,-1.97229668435779,43.323336625216
VUT_Favorable,Viviendas de uso turÃ­stico,"Nafarroa Beherea,Pz    5,    05 - A",583326.099999999976717,4797234.559999999590218,-1.97229668435779,43.323336625216
VUT_Favorable,Viviendas de uso turÃ­stico,"Navarra,Av de    2  1Âº Izda.",583387.819999999948777,4797551.589999999850988,-1.97148742335002,43.3261840438888
VUT_Favorable,Viviendas de uso turÃ­stico,"Navarra,Av de   24,    06 - B",583561.530000000027940,4797372.309999999590218,-1.96937249951312,43.324550679888
VUT_Favorable,Viviendas de uso turÃ­stico,"Navarra,Av de   30  Entresuelo Derecha-Derecha",583613.689999999944121,4797313.809999999590218,-1.96873818313513,43.3240181992677
VUT_Favorable,Viviendas de uso turÃ­stico,"Navarra,Av de   30  Entresuelo Derecha-Izquierda",583613.689999999944121,4797313.809999999590218,-1.96873818313513,43.3240181992677
VUT_Favorable,Viviendas de uso turÃ­stico,"Navarra,Av de   32,    01 - Iz",583631.510000000009313,4797300.099999999627471,-1.96852052105028,43.3238927848131
VUT_Favorable,Viviendas de uso turÃ­stico,Ntra. Sra. del Coro    7  Gure Ametsa  Bajo,585047.609999999986030,4796761.730000000447035,-1.9511411193996,43.3188869711517
VUT_Favorable,Viviendas de uso turÃ­stico,"Ntra.Sra.Aranzazu,Gr   43,    -1    Bajo S/N",581044.300000000046566,4796146.639999999664724,-2.00059558663687,43.3137912356314
VUT_Favorable,Viviendas de uso turÃ­stico,"Nueva   10,    06 - A",583010.579999999958090,4797127.059999999590218,-1.97620379635829,43.3224036844955
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Oiartzun    2,    07 - A",583666.530000000027940,4797169.290000000037253,-1.96810860140242,43.3227111913994
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Oiartzun    5,    02 - C",583698.189999999944121,4797179.799999999813735,-1.96771658643342,43.3228022909629
VUT_Favorable,Viviendas de uso turÃ­stico,"Oiartzun    6,    01 - C",583693.420000000041910,4797167.790000000037253,-1.96777723821191,43.3226946944334
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Okendo    9,    05",582676.849999999976717,4796938.860000000335276,-1.98034749407349,43.3207460565814
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Olmos,Ps de los   14,    09 - C",585851.060000000055879,4796936.259999999776483,-1.94120685107239,43.3203669876433
VUT_Favorable,Viviendas de uso turÃ­stico,"Ondarbide    3,    07",580858.020000000018626,4796177.200000000186265,-2.00288787305492,43.3140864212298
VUT_Favorable,Viviendas de uso turÃ­stico,"Ondarreta,Ps de    7,    06 - C",580437.020000000018626,4796087.219999999739230,-2.00809190542528,43.3133214468192
VUT_Favorable,Viviendas de uso turÃ­stico,"Ondarreta,Ps de    8,    04 - B",580536.949999999953434,4796198.570000000298023,-2.00684347472407,43.3143132651997
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Ondarreta,Ps de   14,    02 - B",580467.670000000041910,4796149.049999999813735,-2.00770494299489,43.3138748391998
VUT_Favorable,Viviendas de uso turÃ­stico,"Ondarreta,Ps de   15,    01 - C",580349.209999999962747,4796026.309999999590218,-2.00918348411769,43.3127824436113
VUT_Favorable,Viviendas de uso turÃ­stico,"Pablo Sarasate   10,    03 - B",583438.359999999986030,4795601.410000000149012,-1.97116045883315,43.3086207045438
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Padre Larroca    3,    02 - Iz",583204.689999999944121,4797142.860000000335276,-1.97380775729578,43.3225244816198
VUT_Favorable,Viviendas de uso turÃ­stico,Padre Larroca    5  1Âº C,583195.459999999962747,4797152.259999999776483,-1.97392015174471,43.3226101322916
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Padre Larroca    6,    03 - A",583208.859999999986030,4797160.330000000074506,-1.97375368762198,43.3226813049623
VUT_Favorable,Viviendas de uso turÃ­stico,"Padre Larroca    7,    01 - A",583183.560000000055879,4797164.500000000000000,-1.9740650411569,43.322721647114
VUT_Favorable,Viviendas de uso turÃ­stico,"Padre Larroca    7,    04 - C",583183.560000000055879,4797164.500000000000000,-1.9740650411569,43.322721647114
VUT_Favorable,Viviendas de uso turÃ­stico,"Padre Vinuesa,Pz del    1  Entreplanta",582061.959999999962747,4796358.169999999925494,-1.98801653429794,43.3155853478751
VUT_Tramitacion,Viviendas de uso turÃ­stico,Palacio   29  1Âº,581196.880000000004657,4795917.589999999850988,-1.99874817360886,43.3117125937233
VUT_Favorable,Viviendas de uso turÃ­stico,"Pamplona    5,    00 - A",580670.829999999958090,4796209.299999999813735,-2.00519117648845,43.3143955236605
VUT_Favorable,Viviendas de uso turÃ­stico,"Pamplona    9,    01 - B",580632.829999999958090,4796223.200000000186265,-2.0056576713721,43.31452474305
VUT_Favorable,Viviendas de uso turÃ­stico,"Pamplona   11,    00 - A",580570.469999999972060,4796251.769999999552965,-2.00642237351354,43.3147886477397
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Pamplona   11,    05 - B",580570.469999999972060,4796251.769999999552965,-2.00642237351354,43.3147886477397
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Pamplona   15,    00 - A",580543.349999999976717,4796262.900000000372529,-2.00675512999452,43.3148917582414
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Particu. Ategorrieta    3,    06 - Dr",583483.760000000009313,4797158.230000000447035,-1.97036409794714,43.3226319298299
VUT_Favorable,Viviendas de uso turÃ­stico,"Pasajes    1,    02 - Iz",583701.219999999972060,4797136.950000000186265,-1.9676857548689,43.3224161701566
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Pedro EgaÃ±a    6,    06 - Cn",582635.449999999953434,4796145.440000000409782,-1.98097738781436,43.3136073176033
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Pedro EgaÃ±a    6,    06 - Iz",582635.449999999953434,4796145.440000000409782,-1.98097738781436,43.3136073176033
VUT_Tramitacion,Viviendas de uso turÃ­stico,Pedro EgaÃ±a    7  3Âº Dcha.,582634.949999999953434,4796128.740000000223517,-1.98098606502373,43.3134570196163
VUT_Favorable,Viviendas de uso turÃ­stico,Pedro EgaÃ±a    8  1Âº B,582627.770000000018626,4796141.370000000111759,-1.98107269161461,43.3135715183565
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Pedro EgaÃ±a   10,    06 - Dr",582612.790000000037253,4796133.400000000372529,-1.98125858806332,43.3135014084261
VUT_Favorable,Viviendas de uso turÃ­stico,"Pedro EgaÃ±a   10,    07 - Dr",582612.790000000037253,4796133.400000000372529,-1.98125858806332,43.3135014084261
VUT_Favorable,Viviendas de uso turÃ­stico,"Pello Mari OtaÃ±o    2,    05 - B",584986.540000000037253,4796133.370000000111759,-1.95199138278289,43.3132366979815
VUT_Tramitacion,Viviendas de uso turÃ­stico,"PeÃ±a y GoÃ±i    3,    03 - C",582869.550000000046566,4797283.129999999888241,-1.97791933497984,43.3238243600649
VUT_Favorable,Viviendas de uso turÃ­stico,"PeÃ±a y GoÃ±i    4,    06 - D",582859.640000000013970,4797268.889999999664724,-1.97804369121826,43.323697247365
VUT_Tramitacion,Viviendas de uso turÃ­stico,"PeÃ±a y GoÃ±i    5,    06 - Dr",582875.390000000013970,4797271.580000000074506,-1.97784906153879,43.3237197301334
VUT_Favorable,Viviendas de uso turÃ­stico,"PeÃ±a y GoÃ±i   11,    01 - Dr",582901.640000000013970,4797219.950000000186265,-1.97753315185824,43.3232520043057
VUT_Tramitacion,Viviendas de uso turÃ­stico,"PeÃ±a y GoÃ±i   11,    04 - Dr",582901.640000000013970,4797219.950000000186265,-1.97753315185824,43.3232520043057
VUT_Favorable,Viviendas de uso turÃ­stico,"PeÃ±aflorida    3,    07 - Iz",582374.109999999986030,4796949.599999999627471,-1.98407899400609,43.3208759721857
VUT_Favorable,Viviendas de uso turÃ­stico,"PeÃ±aflorida    5,    En - C",582370.819999999948777,4796947.719999999739230,-1.98411984539359,43.3208594065991
VUT_Favorable,Viviendas de uso turÃ­stico,"PeÃ±aflorida    5,    En - D",582370.819999999948777,4796947.719999999739230,-1.98411984539359,43.3208594065991
VUT_Favorable,Viviendas de uso turÃ­stico,Pescaderia   11  1Âº D,582405.430000000051223,4797284.429999999701977,-1.98364252798808,43.3238870696302
VUT_Favorable,Viviendas de uso turÃ­stico,"Pescaderia   11,    01 - Iz",582405.430000000051223,4797284.429999999701977,-1.98364252798808,43.3238870696302
VUT_Favorable,Viviendas de uso turÃ­stico,"Pescaderia   12,    01 - Dr  1Âº D",582408.839999999967404,4797280.339999999850988,-1.98360109078499,43.3238498730025
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Pinares,Pz de    2  2Âº C y D",583121.459999999962747,4797103.549999999813735,-1.97484005171602,43.3221797727757
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Pinares,Pz de    2,    03 - C",583121.459999999962747,4797103.549999999813735,-1.97484005171602,43.3221797727757
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Pinares,Pz de    2,    06 - A",583121.459999999962747,4797103.549999999813735,-1.97484005171602,43.3221797727757
VUT_Favorable,Viviendas de uso turÃ­stico,"Pio Baroja,Ps de   31  1Âº B",581501.410000000032596,4795797.929999999701977,-1.99501128396013,43.3106023380943
VUT_Favorable,Viviendas de uso turÃ­stico,"Pio Baroja,Ps de   33,    01 - A",581517.510000000009313,4795823.650000000372529,-1.9948089693493,43.310832156301
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Pio XII,Pz de    2-Dr,    04 - C",582702.229999999981374,4795488.059999999590218,-1.98025297930576,43.307681474007
VUT_Favorable,Viviendas de uso turÃ­stico,"Pio XII,Pz de    2-Dr,    07 - A",582702.229999999981374,4795488.059999999590218,-1.98025297930576,43.307681474007
VUT_Favorable,Viviendas de uso turÃ­stico,"Portuenea    9,    01 - Dr",581237.219999999972060,4795774.860000000335276,-1.99827191604616,43.3104232088562
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Prim    7,    03 - Id",582735.369999999995343,4796616.870000000111759,-1.97967439427383,43.3178406946536
VUT_Favorable,Viviendas de uso turÃ­stico,Prim   12  1 Âº Izquierda,582707.920000000041910,4796542.059999999590218,-1.98002413282369,43.3171701874061
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Prim   13,    00  1Âº A",582730.699999999953434,4796547.559999999590218,-1.97974241902734,43.3172171994283
VUT_Favorable,Viviendas de uso turÃ­stico,"Prim   13,    00  (Entreplanta A)",582730.699999999953434,4796547.559999999590218,-1.97974241902734,43.3172171994283
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Prim   14,    01 - A",582714.719999999972060,4796519.379999999888241,-1.97994370243368,43.3169652479421
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Prim   17,    01 - Iz",582729.199999999953434,4796525.469999999739230,-1.97976424224191,43.3170184846284
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Prim   21,    01 - D",582726.380000000004657,4796484.120000000111759,-1.97980524247383,43.3166465141371
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Prim   25,    03 - Iz  3Âº Izda. Izda.",582724.599999999976717,4796457.179999999701977,-1.9798312482477,43.3164041647677
VUT_Favorable,Viviendas de uso turÃ­stico,"Prim   30,    1Âº  Loc. A",582701.369999999995343,4796318.870000000111759,-1.98013850544666,43.3151614919338
VUT_Favorable,Viviendas de uso turÃ­stico,"Prim   30,    1Âº  Loc. B",582701.369999999995343,4796318.870000000111759,-1.98013850544666,43.3151614919338
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Prim   36,    04 - Dra",582695.589999999967404,4796233.980000000447035,-1.98022255377832,43.3143978487896
VUT_Favorable,Viviendas de uso turÃ­stico,Prim   39  1Âº A,582714.449999999953434,4796300.629999999888241,-1.97997997677788,43.3149958359906
VUT_Favorable,Viviendas de uso turÃ­stico,"Prim   39,    01 - D",582714.449999999953434,4796300.629999999888241,-1.97997997677788,43.3149958359906
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Prim   43,    05 - Dd",582711.239999999990687,4796249.400000000372529,-1.98002727056314,43.3145349568873
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Prim   45,    04 - Dr",582710.130000000004657,4796234.269999999552965,-1.98004323503475,43.3143988610641
VUT_Favorable,Viviendas de uso turÃ­stico,Prim   47  Ent Iz,582709.219999999972060,4796220.570000000298023,-1.98005651814318,43.3142756177692
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Prim   47,    02 - A",582709.219999999972060,4796220.570000000298023,-1.98005651814318,43.3142756177692
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Prim   51,    00 - Dr",582708.390000000013970,4796207.370000000111759,-1.98006873952377,43.3141568672557
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Prim   51,    00 - Dr  Entresuelo Derecha",582708.390000000013970,4796207.370000000111759,-1.98006873952377,43.3141568672557
VUT_Favorable,Viviendas de uso turÃ­stico,Puerto    5  Piso 1Âº,582223.579999999958090,4797233.290000000037253,-1.98589271129618,43.3234465544359
VUT_Favorable,Viviendas de uso turÃ­stico,Puerto    7  1Âº Dcha.,582220.479999999981374,4797232.009999999776483,-1.98593113106969,43.3234353693463
VUT_Favorable,Viviendas de uso turÃ­stico,"Puerto   19,    02 - Iz",582157.329999999958090,4797205.820000000298023,-1.98671379324547,43.3232064785856
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Puio    8,    02 - A",582309.630000000004657,4794870.650000000372529,-1.98518560399886,43.3021658649608
VUT_Favorable,Viviendas de uso turÃ­stico,"Ramon Maria Lili,Ps    3-03,    07 - A",582811.280000000027940,4797190.610000000335276,-1.97865185799969,43.322997808388
VUT_Favorable,Viviendas de uso turÃ­stico,"Ramon Maria Lili,Ps    4-05,    05 - C",582832.079999999958090,4797149.440000000409782,-1.97840157389095,43.3226248579547
VUT_Favorable,Viviendas de uso turÃ­stico,"Ramon Maria Lili,Ps    4  Esc. 5  1Âº A",582832.079999999958090,4797149.440000000409782,-1.97840157389095,43.3226248579547
VUT_Favorable,Viviendas de uso turÃ­stico,"Ramon Maria Lili,Ps    6,    00 - C",582849.589999999967404,4797115.280000000260770,-1.97819080518745,43.3223153815166
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Ramon Maria Lili,Ps    6,    01 - B",582849.589999999967404,4797115.280000000260770,-1.97819080518745,43.3223153815166
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Ramon Maria Lili,Ps    6,    01 - D",582849.589999999967404,4797115.280000000260770,-1.97819080518745,43.3223153815166
VUT_Favorable,Viviendas de uso turÃ­stico,"Ramon Maria Lili,Ps    6,    02 - A",582849.589999999967404,4797115.280000000260770,-1.97819080518745,43.3223153815166
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Ramon Maria Lili,Ps    6,    02 - D",582849.589999999967404,4797115.280000000260770,-1.97819080518745,43.3223153815166
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Ramon Maria Lili,Ps    6,    04 - C",582849.589999999967404,4797115.280000000260770,-1.97819080518745,43.3223153815166
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Ramon Maria Lili,Ps    6,    06 - B",582849.589999999967404,4797115.280000000260770,-1.97819080518745,43.3223153815166
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Ramon Maria Lili,Ps    8,    02 - A",582866.369999999995343,4797082.139999999664724,-1.97798888651347,43.322015168347
VUT_Favorable,Viviendas de uso turÃ­stico,"Ramon Maria Lili,Ps    8,    03 - B",582866.369999999995343,4797082.139999999664724,-1.97798888651347,43.322015168347
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Ramon Maria Lili,Ps    9,    02 - B",582873.540000000037253,4797067.900000000372529,-1.97790262038958,43.3218861734112
VUT_Favorable,Viviendas de uso turÃ­stico,"Ramon y Cajal    3,    02 - C",583042.359999999986030,4797375.679999999701977,-1.97577429810947,43.3246385359172
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Ramon y Cajal    3,    05 - C",583042.359999999986030,4797375.679999999701977,-1.97577429810947,43.3246385359172
VUT_Favorable,Viviendas de uso turÃ­stico,"Ramon y Cajal    5,    02 - Cn",583047.750000000000000,4797365.200000000186265,-1.97570941491196,43.3245435877663
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Ramon y Cajal    5,    06 - Iz",583047.750000000000000,4797365.200000000186265,-1.97570941491196,43.3245435877663
VUT_Favorable,Viviendas de uso turÃ­stico,"Reina Regente    4,    01 - B",582583.930000000051223,4797207.200000000186265,-1.98145293499815,43.3231721732828
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Reina Regente    5,    04 - Iz",582588.130000000004657,4797208.839999999850988,-1.98140089571928,43.3231864771864
VUT_Favorable,Viviendas de uso turÃ­stico,"Renteria    2-Iz,    01 - B",583655.800000000046566,4797146.410000000149012,-1.96824440381407,43.3225063938077
VUT_Favorable,Viviendas de uso turÃ­stico,"Renteria    3,    01 - Dr",583641.089999999967404,4797154.639999999664724,-1.96842454460748,43.3225821257613
VUT_Favorable,Viviendas de uso turÃ­stico,"Renteria    5,    02 - Da",583641.530000000027940,4797162.740000000223517,-1.96841788478975,43.3226550020834
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Renteria    5,    07 - Dr",583641.530000000027940,4797162.740000000223517,-1.96841788478975,43.3226550020834
VUT_Favorable,Viviendas de uso turÃ­stico,Renteria   10  1Âº Izda.,583658.619999999995343,4797202.940000000409782,-1.96820101537471,43.3230150263459
VUT_Favorable,Viviendas de uso turÃ­stico,"Resurreccion M.Azkue   12,    01 - A",580366.660000000032596,4795728.599999999627471,-2.00901188752834,43.3101002222034
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Reyes Catolicos   12,    04 - Dr",582657.420000000041910,4796333.969999999739230,-1.98067813385423,43.3153022706955
VUT_Favorable,Viviendas de uso turÃ­stico,"Reyes Catolicos   14,    02 - Dr",582663.599999999976717,4796322.209999999962747,-1.98060370461721,43.3151957143262
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Reyes Catolicos   18,    05 - Dr",582674.900000000023283,4796300.730000000447035,-1.98046760953999,43.315001084409
VUT_Favorable,Viviendas de uso turÃ­stico,"Ribera de Loiola,Ps   16  1Âº A",583293.770000000018626,4795923.200000000186265,-1.97289426105917,43.3115338502342
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Rio Deba   16,    00 - Dr  (Principal)",583506.280000000027940,4796441.589999999850988,-1.97019537741315,43.316177427201
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Ronda    2-Iz,    01 - Dr",582992.099999999976717,4797064.620000000111759,-1.97644111884187,43.3218435680347
VUT_Favorable,Viviendas de uso turÃ­stico,Ronda    6  1Âº Centro,582976.890000000013970,4797112.049999999813735,-1.97662150940481,43.3222722655356
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Sagrada Familia    2-01,    08 - A",582665.890000000013970,4795572.320000000298023,-1.98068831692315,43.308444075316
VUT_Favorable,Viviendas de uso turÃ­stico,"Sagrada Familia    2-02,    03 - D",582665.890000000013970,4795572.320000000298023,-1.98068831692315,43.308444075316
VUT_Favorable,Viviendas de uso turÃ­stico,"Sagrada Familia    2-03,    01 - B",582665.890000000013970,4795572.320000000298023,-1.98068831692315,43.308444075316
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Sagrada Familia    9,    06 - Dr",582651.170000000041910,4795547.400000000372529,-1.98087354245468,43.3082213333915
VUT_Favorable,Viviendas de uso turÃ­stico,"Salamanca,Ps de    5,    06 - A",582578.520000000018626,4797312.959999999962747,-1.98150374053942,43.3241249409771
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Salamanca,Ps de    8,    03",582542.260000000009313,4797371.089999999850988,-1.98194214980834,43.3246522755141
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Salamanca,Ps de   12,    01 - Iz",582472.959999999962747,4797437.009999999776483,-1.98278684471738,43.325253367643
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Salamanca,Ps de   13,    02 - I",582435.589999999967404,4797453.889999999664724,-1.98324515637103,43.3254094388715
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Salamanca,Ps de   13,    03 - D",582435.589999999967404,4797453.889999999664724,-1.98324515637103,43.3254094388715
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Salamanca,Ps de   13,    03 - G",582435.589999999967404,4797453.889999999664724,-1.98324515637103,43.3254094388715
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Salamanca,Ps de   13,    04 - E",582435.589999999967404,4797453.889999999664724,-1.98324515637103,43.3254094388715
VUT_Favorable,Viviendas de uso turÃ­stico,"Salamanca,Ps de   13,    07 - C",582435.589999999967404,4797453.889999999664724,-1.98324515637103,43.3254094388715
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Salamanca,Ps de   14,    01 - 10  y 20 -  NÂº Fijo 5091286C",582425.339999999967404,4797458.509999999776483,-1.98337086591346,43.325452157139
VUT_Tramitacion,Viviendas de uso turÃ­stico,"San Antonio   40,    00  Ciudad Jardin San Antonio",585700.550000000046566,4796835.629999999888241,-1.94307847237497,43.3194781773271
VUT_Tramitacion,Viviendas de uso turÃ­stico,"San Bartolome    6,    02 - Dr",582477.430000000051223,4796464.500000000000000,-1.98287780403086,43.3164972122448
VUT_Tramitacion,Viviendas de uso turÃ­stico,"San Bartolome    7,    03 - Dr",582467.829999999958090,4796442.129999999888241,-1.98299953324137,43.3162968639792
VUT_Tramitacion,Viviendas de uso turÃ­stico,"San Bartolome   10,    05 - I2",582459.089999999967404,4796454.719999999739230,-1.98310540869945,43.3164111721166
VUT_Favorable,Viviendas de uso turÃ­stico,"San Bartolome   11,    01 - Dr",582453.260000000009313,4796434.410000000149012,-1.98318034299996,43.3162289568581
VUT_Tramitacion,Viviendas de uso turÃ­stico,"San Bartolome   11,    05 - Dr",582453.260000000009313,4796434.410000000149012,-1.98318034299996,43.3162289568581
VUT_Tramitacion,Viviendas de uso turÃ­stico,"San Bartolome   17,    03 - Iz",582271.040000000037253,4796343.860000000335276,-1.98544071140576,43.3154336726171
VUT_Tramitacion,Viviendas de uso turÃ­stico,"San Bartolome   17,    06 - Dr",582271.040000000037253,4796343.860000000335276,-1.98544071140576,43.3154336726171
VUT_Favorable,Viviendas de uso turÃ­stico,"San Bartolome   19,    03 - Iz",582253.810000000055879,4796334.700000000186265,-1.98565452940424,43.3153530878844
VUT_Tramitacion,Viviendas de uso turÃ­stico,"San Bartolome   20,    04 - Dr",582291.859999999986030,4796366.290000000037253,-1.98518063974244,43.315633336344
VUT_Tramitacion,Viviendas de uso turÃ­stico,"San Bartolome   27,    03 - D",582155.709999999962747,4796288.410000000149012,-1.9868710268695,43.3149470518699
VUT_Favorable,Viviendas de uso turÃ­stico,"San Bartolome   27,    07 - Dr",582155.709999999962747,4796288.410000000149012,-1.9868710268695,43.3149470518699
VUT_Favorable,Viviendas de uso turÃ­stico,San Bartolome   31  1Âº Izda.,582121.689999999944121,4796288.860000000335276,-1.98729042357038,43.3149548182906
VUT_Favorable,Viviendas de uso turÃ­stico,"San Bartolome   31,    04 - B",582121.689999999944121,4796288.860000000335276,-1.98729042357038,43.3149548182906
VUT_Tramitacion,Viviendas de uso turÃ­stico,"San Bartolome   31,    04 - C",582121.689999999944121,4796288.860000000335276,-1.98729042357038,43.3149548182906
VUT_Favorable,Viviendas de uso turÃ­stico,San Bartolome   34  Entlo. Dcha.,582190.140000000013970,4796312.690000000409782,-1.98644287432274,43.3151618877878
VUT_Favorable,Viviendas de uso turÃ­stico,"San Bartolome   34,    02 - B",582190.140000000013970,4796312.690000000409782,-1.98644287432274,43.3151618877878
VUT_Tramitacion,Viviendas de uso turÃ­stico,"San Bartolome   34,    04 - A",582190.140000000013970,4796312.690000000409782,-1.98644287432274,43.3151618877878
VUT_Favorable,Viviendas de uso turÃ­stico,San Bartolome   35  1Âº C,582093.099999999976717,4796288.780000000260770,-1.98764294811505,43.3149572188782
VUT_Favorable,Viviendas de uso turÃ­stico,"San Bartolome   35,    07 - A",582093.099999999976717,4796288.780000000260770,-1.98764294811505,43.3149572188782
VUT_Tramitacion,Viviendas de uso turÃ­stico,"San Bartolome   36,    En - Dr",582150.959999999962747,4796298.540000000037253,-1.98692807882514,43.3150387729048
VUT_Favorable,Viviendas de uso turÃ­stico,San Blas   12  1 Âº Izquierda,583511.199999999953434,4797684.059999999590218,-1.96994573088095,43.3273629933051
VUT_Favorable,Viviendas de uso turÃ­stico,"San Blas   14,    01 - C",583509.189999999944121,4797701.580000000074506,-1.96996785339867,43.3275209511424
VUT_Favorable,Viviendas de uso turÃ­stico,"San Blas   20,    01 - A",583506.040000000037253,4797738.419999999925494,-1.97000109565891,43.3278529757735
